0, 0, 0, 215.49, 166.853, 120.099, 80.1456, 49.6704, 28.9158, 16.5385, 10.7431, 10.1216, 13.9589, 22.0526, 34.2541, 49.9974, 68.0577, 86.6614, 103.816, 116.15, 121.862, 121.862, 116.15, 103.816, 86.6614, 68.0577, 49.9974, 34.2541, 22.0526, 13.9589, 10.1216, 10.7431, 16.5385, 28.9158, 49.6704, 80.1456, 120.099, 166.853, 215.49, 0, 0, 0
0, 0, 0, 201.494, 152.026, 106.043, 68.2709, 40.7176, 22.9612, 13.2906, 9.92318, 11.7537, 18.4829, 30.2489, 47.0195, 68.0577, 91.7228, 115.887, 0, 0, 0, 0, 0, 0, 115.887, 91.7228, 68.0577, 47.0195, 30.2489, 18.4829, 11.7537, 9.92318, 13.2906, 22.9612, 40.7176, 68.2709, 106.043, 152.026, 201.494, 0, 0, 0
0, 0, 239.909, 190.419, 140.266, 95.2003, 59.4374, 34.3506, 19.0024, 11.4738, 10.1023, 14.1203, 23.6191, 39.0169, 60.3402, 86.6614, 115.887, 0, 0, 0, 0, 0, 0, 0, 0, 115.887, 86.6614, 60.3402, 39.0169, 23.6191, 14.1203, 10.1023, 11.4738, 19.0024, 34.3506, 59.4374, 95.2003, 140.266, 190.419, 239.909, 0, 0
0, 0, 231.815, 181.654, 131.451, 87.3363, 53.2338, 30.0511, 16.4999, 10.5689, 10.7545, 16.5968, 28.5072, 47.1133, 72.498, 103.816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103.816, 72.498, 47.1133, 28.5072, 16.5968, 10.7545, 10.5689, 16.4999, 30.0511, 53.2338, 87.3363, 131.451, 181.654, 231.815, 0, 0
0, 0, 226.548, 175.76, 125.621, 82.2466, 49.3144, 27.4172, 15.0542, 10.1864, 11.4493, 18.6108, 32.2977, 53.2474, 81.5028, 116.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116.15, 81.5028, 53.2474, 32.2977, 18.6108, 11.4493, 10.1864, 15.0542, 27.4172, 49.3144, 82.2466, 125.621, 175.76, 226.548, 0, 0
0, 0, 223.921, 172.813, 122.73, 79.7545, 47.4238, 26.1718, 14.3988, 10.0623, 11.8773, 19.7303, 34.35, 56.498, 86.0982, 121.862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121.862, 86.0982, 56.498, 34.35, 19.7303, 11.8773, 10.0623, 14.3988, 26.1718, 47.4238, 79.7545, 122.73, 172.813, 223.921, 0, 0
0, 0, 223.921, 172.813, 122.73, 79.7545, 47.4238, 26.1718, 14.3988, 10.0623, 11.8773, 19.7303, 34.35, 56.498, 86.0982, 121.862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121.862, 86.0982, 56.498, 34.35, 19.7303, 11.8773, 10.0623, 14.3988, 26.1718, 47.4238, 79.7545, 122.73, 172.813, 223.921, 0, 0
0, 0, 226.548, 175.76, 125.621, 82.2466, 49.3144, 27.4172, 15.0542, 10.1864, 11.4493, 18.6108, 32.2977, 53.2474, 81.5028, 116.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116.15, 81.5028, 53.2474, 32.2977, 18.6108, 11.4493, 10.1864, 15.0542, 27.4172, 49.3144, 82.2466, 125.621, 175.76, 226.548, 0, 0
0, 0, 231.815, 181.654, 131.451, 87.3363, 53.2338, 30.0511, 16.4999, 10.5689, 10.7545, 16.5968, 28.5072, 47.1133, 72.498, 103.816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103.816, 72.498, 47.1133, 28.5072, 16.5968, 10.7545, 10.5689, 16.4999, 30.0511, 53.2338, 87.3363, 131.451, 181.654, 231.815, 0, 0
0, 0, 239.909, 190.419, 140.266, 95.2003, 59.4374, 34.3506, 19.0024, 11.4738, 10.1023, 14.1203, 23.6191, 39.0169, 60.3402, 86.6614, 115.887, 0, 0, 0, 0, 0, 0, 0, 0, 115.887, 86.6614, 60.3402, 39.0169, 23.6191, 14.1203, 10.1023, 11.4738, 19.0024, 34.3506, 59.4374, 95.2003, 140.266, 190.419, 239.909, 0, 0
